schemaVersion,recordType,entityName,employeeCount,source_name,source_url,collectedAt
1.0,STARTUP,Traces,10.0,ycombinator.com,https://www.ycombinator.com/companies/traces,2026-09-15T09:53:24.532116Z
1.0,STARTUP,Flowbot,2.0,ycombinator.com,https://www.ycombinator.com/companies/flowbot,2026-09-15T09:53:24.532145Z
1.0,STARTUP,Meridian Industries,6.0,ycombinator.com,https://www.ycombinator.com/companies/meridian-industries,2026-09-15T09:53:24.532163Z
1.0,STARTUP,Taskade,6.0,ycombinator.com,https://www.ycombinator.com/companies/taskade,2026-09-15T09:53:24.532175Z
1.0,STARTUP,Motion,65.0,ycombinator.com,https://www.ycombinator.com/companies/motion,2026-09-15T09:53:24.532192Z
1.0,STARTUP,Flowglad,7.0,ycombinator.com,https://www.ycombinator.com/companies/flowglad,2026-09-15T09:53:24.532204Z
1.0,STARTUP,Phonic,8.0,ycombinator.com,https://www.ycombinator.com/companies/phonic,2026-09-15T09:53:24.532229Z
1.0,STARTUP,StratumAI,5.0,ycombinator.com,https://www.ycombinator.com/companies/stratumai,2026-09-15T09:53:24.532240Z
1.0,STARTUP,MindsDB,41.0,ycombinator.com,https://www.ycombinator.com/companies/mindsdb,2026-09-15T09:53:24.532251Z
1.0,STARTUP,FitnessAI,1.0,ycombinator.com,https://www.ycombinator.com/companies/fitnessai,2026-09-15T09:53:24.532261Z
1.0,STARTUP,Segmed,32.0,ycombinator.com,https://www.ycombinator.com/companies/segmed,2026-09-15T09:53:24.532271Z
1.0,STARTUP,Letterdrop,10.0,ycombinator.com,https://www.ycombinator.com/companies/letterdrop,2026-09-15T09:53:24.532281Z
1.0,STARTUP,Taiv,40.0,ycombinator.com,https://www.ycombinator.com/companies/taiv,2026-09-15T09:53:24.532297Z
1.0,STARTUP,Glisten AI,1.0,ycombinator.com,https://www.ycombinator.com/companies/glisten-ai,2026-09-15T09:53:24.532308Z
1.0,STARTUP,Ardis AI,3.0,ycombinator.com,https://www.ycombinator.com/companies/ardis-ai,2026-09-15T09:53:24.532317Z
1.0,STARTUP,Perceptive Technologies,25.0,ycombinator.com,https://www.ycombinator.com/companies/perceptive-technologies,2026-09-15T09:53:24.532328Z
1.0,STARTUP,Nextmv,22.0,ycombinator.com,https://www.ycombinator.com/companies/nextmv,2026-09-15T09:53:24.532338Z
1.0,STARTUP,Aden,5.0,ycombinator.com,https://www.ycombinator.com/companies/aden,2026-09-15T09:53:24.532348Z
1.0,STARTUP,Datasaur,60.0,ycombinator.com,https://www.ycombinator.com/companies/datasaur,2026-09-15T09:53:24.532358Z
1.0,STARTUP,Dashworks,9.0,ycombinator.com,https://www.ycombinator.com/companies/dashworks,2026-09-15T09:53:24.532367Z
1.0,STARTUP,Replicate,36.0,ycombinator.com,https://www.ycombinator.com/companies/replicate,2026-09-15T09:53:24.532382Z
1.0,STARTUP,Basedash,6.0,ycombinator.com,https://www.ycombinator.com/companies/basedash,2026-09-15T09:53:24.532392Z
1.0,STARTUP,Clayboard,4.0,ycombinator.com,https://www.ycombinator.com/companies/clayboard,2026-09-15T09:53:24.532402Z
1.0,STARTUP,Visual One,4.0,ycombinator.com,https://www.ycombinator.com/companies/visual-one,2026-09-15T09:53:24.532412Z
1.0,STARTUP,Operator.io,6.0,ycombinator.com,https://www.ycombinator.com/companies/operatorio,2026-09-15T09:53:24.532423Z
1.0,STARTUP,Altay Therapeutics,6.0,ycombinator.com,https://www.ycombinator.com/companies/altay-therapeutics,2026-09-15T09:53:24.532436Z
1.0,STARTUP,Turing Labs Inc.,5.0,ycombinator.com,https://www.ycombinator.com/companies/turing-labs-inc,2026-09-15T09:53:24.532446Z
1.0,STARTUP,Ello,45.0,ycombinator.com,https://www.ycombinator.com/companies/ello,2026-09-15T09:53:24.532456Z
1.0,STARTUP,QueryPie AI,70.0,ycombinator.com,https://www.ycombinator.com/companies/querypie-ai,2026-09-15T09:53:24.532529Z
1.0,STARTUP,Typedream,5.0,ycombinator.com,https://www.ycombinator.com/companies/typedream,2026-09-15T09:53:24.532555Z
1.0,STARTUP,Kinter,30.0,ycombinator.com,https://www.ycombinator.com/companies/kinter,2026-09-15T09:53:24.532570Z
1.0,STARTUP,Dropbase,8.0,ycombinator.com,https://www.ycombinator.com/companies/dropbase,2026-09-15T09:53:24.532583Z
1.0,STARTUP,Photoroom,100.0,ycombinator.com,https://www.ycombinator.com/companies/photoroom,2026-09-15T09:53:24.532629Z
1.0,STARTUP,Modernbanc,6.0,ycombinator.com,https://www.ycombinator.com/companies/modernbanc,2026-09-15T09:53:24.532640Z
1.0,STARTUP,Skypher,12.0,ycombinator.com,https://www.ycombinator.com/companies/skypher,2026-09-15T09:53:24.532650Z
1.0,STARTUP,Recurrency,50.0,ycombinator.com,https://www.ycombinator.com/companies/recurrency,2026-09-15T09:53:24.532660Z
1.0,STARTUP,PostEra,40.0,ycombinator.com,https://www.ycombinator.com/companies/postera,2026-09-15T09:53:24.532670Z
1.0,STARTUP,DeepSource,12.0,ycombinator.com,https://www.ycombinator.com/companies/deepsource,2026-09-15T09:53:24.532680Z
1.0,STARTUP,UrbanKisaan,53.0,ycombinator.com,https://www.ycombinator.com/companies/urbankisaan,2026-09-15T09:53:24.532695Z
1.0,STARTUP,PillarPlus,30.0,ycombinator.com,https://www.ycombinator.com/companies/pillarplus,2026-09-15T09:53:24.532706Z
1.0,STARTUP,Zumo Labs,7.0,ycombinator.com,https://www.ycombinator.com/companies/zumo-labs,2026-09-15T09:53:24.532716Z
1.0,STARTUP,Overfit,4.0,ycombinator.com,https://www.ycombinator.com/companies/overfit,2026-09-15T09:53:24.532725Z
1.0,STARTUP,Oda,9.0,ycombinator.com,https://www.ycombinator.com/companies/oda,2026-09-15T09:53:24.532735Z
1.0,STARTUP,BeGo,65.0,ycombinator.com,https://www.ycombinator.com/companies/be-go,2026-09-15T09:53:24.532744Z
1.0,STARTUP,Recall.ai,30.0,ycombinator.com,https://www.ycombinator.com/companies/recall-ai,2026-09-15T09:53:24.532755Z
1.0,STARTUP,Atmo,10.0,ycombinator.com,https://www.ycombinator.com/companies/atmo,2026-09-15T09:53:24.532765Z
1.0,STARTUP,Airbyte,90.0,ycombinator.com,https://www.ycombinator.com/companies/airbyte,2026-09-15T09:53:24.532775Z
1.0,STARTUP,Tasker AI,7.0,ycombinator.com,https://www.ycombinator.com/companies/tasker-ai,2026-09-15T09:53:24.532786Z
1.0,STARTUP,Menten AI,2.0,ycombinator.com,https://www.ycombinator.com/companies/menten-ai,2026-09-15T09:53:24.532796Z
1.0,STARTUP,Legionfarm,7.0,ycombinator.com,https://www.ycombinator.com/companies/legionfarm,2026-09-15T09:53:24.532805Z
1.0,STARTUP,Algen Biotechnologies,15.0,ycombinator.com,https://www.ycombinator.com/companies/algen-biotechnologies,2026-09-15T09:53:24.532816Z
1.0,STARTUP,Roboflow,100.0,ycombinator.com,https://www.ycombinator.com/companies/roboflow,2026-09-15T09:53:24.532826Z
1.0,STARTUP,inFeedo AI,150.0,ycombinator.com,https://www.ycombinator.com/companies/infeedo-ai,2026-09-15T09:53:24.532837Z
1.0,STARTUP,Datafold,30.0,ycombinator.com,https://www.ycombinator.com/companies/datafold,2026-09-15T09:53:24.532853Z
1.0,STARTUP,Blue Onion,27.0,ycombinator.com,https://www.ycombinator.com/companies/blue-onion,2026-09-15T09:53:24.532864Z
1.0,STARTUP,Shuttle,12.0,ycombinator.com,https://www.ycombinator.com/companies/shuttle,2026-09-15T09:53:24.532874Z
1.0,STARTUP,Known Medicine,17.0,ycombinator.com,https://www.ycombinator.com/companies/known-medicine,2026-09-15T09:53:24.532884Z
1.0,STARTUP,Hypotenuse AI,15.0,ycombinator.com,https://www.ycombinator.com/companies/hypotenuse-ai,2026-09-15T09:53:24.532894Z
1.0,STARTUP,Kernal Biologics,20.0,ycombinator.com,https://www.ycombinator.com/companies/kernal-biologics,2026-09-15T09:53:24.532924Z
1.0,STARTUP,CoreCare,11.0,ycombinator.com,https://www.ycombinator.com/companies/corecare,2026-09-15T09:53:24.532935Z
1.0,STARTUP,Humanloop,14.0,ycombinator.com,https://www.ycombinator.com/companies/humanloop,2026-09-15T09:53:24.532947Z
1.0,STARTUP,Omni,5.0,ycombinator.com,https://www.ycombinator.com/companies/omni,2026-09-15T09:53:24.532962Z
1.0,STARTUP,Atomic,25.0,ycombinator.com,https://www.ycombinator.com/companies/atomic,2026-09-15T09:53:24.532974Z
1.0,STARTUP,Nextera Robotics | DIDGE.ai,20.0,ycombinator.com,https://www.ycombinator.com/companies/nextera-robotics-didgeai,2026-09-15T09:53:24.532990Z
1.0,STARTUP,Nabla Bio,8.0,ycombinator.com,https://www.ycombinator.com/companies/nabla-bio,2026-09-15T09:53:24.533002Z
1.0,STARTUP,Hyper Online,7.0,ycombinator.com,https://www.ycombinator.com/companies/hyper-online,2026-09-15T09:53:24.533014Z
1.0,STARTUP,BIK,55.0,ycombinator.com,https://www.ycombinator.com/companies/bik,2026-09-15T09:53:24.533026Z
1.0,STARTUP,Aquarium Learning,12.0,ycombinator.com,https://www.ycombinator.com/companies/aquarium-learning,2026-09-15T09:53:24.533038Z
1.0,STARTUP,Cohere,7.0,ycombinator.com,https://www.ycombinator.com/companies/cohere,2026-09-15T09:53:24.533052Z
1.0,STARTUP,Dataland,4.0,ycombinator.com,https://www.ycombinator.com/companies/dataland,2026-09-15T09:53:24.533063Z
1.0,STARTUP,HENRY,100.0,ycombinator.com,https://www.ycombinator.com/companies/henry,2026-09-15T09:53:24.533075Z
1.0,STARTUP,Taktile,150.0,ycombinator.com,https://www.ycombinator.com/companies/taktile,2026-09-15T09:53:24.533086Z
1.0,STARTUP,Mito,3.0,ycombinator.com,https://www.ycombinator.com/companies/mito,2026-09-15T09:53:24.533098Z
1.0,STARTUP,Draftwise,50.0,ycombinator.com,https://www.ycombinator.com/companies/draftwise,2026-09-15T09:53:24.533118Z
1.0,STARTUP,AI.Fashion,11.0,ycombinator.com,https://www.ycombinator.com/companies/ai-fashion,2026-09-15T09:53:24.533133Z
1.0,STARTUP,Glimpse,27.0,ycombinator.com,https://www.ycombinator.com/companies/glimpse-2,2026-09-15T09:53:24.533150Z
1.0,STARTUP,"Warmly,",60.0,ycombinator.com,https://www.ycombinator.com/companies/warmly,2026-09-15T09:53:24.533167Z
1.0,STARTUP,Fieldguide,200.0,ycombinator.com,https://www.ycombinator.com/companies/fieldguide,2026-09-15T09:53:24.533183Z
1.0,STARTUP,Heron,60.0,ycombinator.com,https://www.ycombinator.com/companies/heron,2026-09-15T09:53:24.533198Z
1.0,STARTUP,Degrees of Freedom,7.0,ycombinator.com,https://www.ycombinator.com/companies/degrees-of-freedom,2026-09-15T09:53:24.533214Z
1.0,STARTUP,cloud humans,30.0,ycombinator.com,https://www.ycombinator.com/companies/cloud-humans,2026-09-15T09:53:24.533229Z
1.0,STARTUP,Atomic Industries,60.0,ycombinator.com,https://www.ycombinator.com/companies/atomic-industries,2026-09-15T09:53:24.533244Z
1.0,STARTUP,authzed,31.0,ycombinator.com,https://www.ycombinator.com/companies/authzed,2026-09-15T09:53:24.533258Z
1.0,STARTUP,Humaans,48.0,ycombinator.com,https://www.ycombinator.com/companies/humaans,2026-09-15T09:53:24.533273Z
1.0,STARTUP,RocketSDR,30.0,ycombinator.com,https://www.ycombinator.com/companies/rocketsdr,2026-09-15T09:53:24.533291Z
1.0,STARTUP,Quadrant Eye,4.0,ycombinator.com,https://www.ycombinator.com/companies/quadrant-eye,2026-09-15T09:53:24.533305Z
1.0,STARTUP,SBX Robotics,5.0,ycombinator.com,https://www.ycombinator.com/companies/sbx-robotics,2026-09-15T09:53:24.533321Z
1.0,STARTUP,arnata,15.0,ycombinator.com,https://www.ycombinator.com/companies/arnata,2026-09-15T09:53:24.533337Z
1.0,STARTUP,Pibit.ai,116.0,ycombinator.com,https://www.ycombinator.com/companies/pibit-ai,2026-09-15T09:53:24.533351Z
1.0,STARTUP,Vogent,3.0,ycombinator.com,https://www.ycombinator.com/companies/vogent,2026-09-15T09:53:24.533366Z
1.0,STARTUP,Flux Auto,56.0,ycombinator.com,https://www.ycombinator.com/companies/flux-auto,2026-09-15T09:53:24.533393Z
1.0,STARTUP,Fountain9,8.0,ycombinator.com,https://www.ycombinator.com/companies/fountain9,2026-09-15T09:53:24.533407Z
1.0,STARTUP,Avocado,4.0,ycombinator.com,https://www.ycombinator.com/companies/avocado,2026-09-15T09:53:24.533444Z
1.0,STARTUP,Pragmatic Leaders (Ankai Inc),10.0,ycombinator.com,https://www.ycombinator.com/companies/pragmatic-leaders-ankai-inc,2026-09-15T09:53:24.533475Z
1.0,STARTUP,Encord,150.0,ycombinator.com,https://www.ycombinator.com/companies/encord,2026-09-15T09:53:24.533489Z
1.0,STARTUP,Sivo,15.0,ycombinator.com,https://www.ycombinator.com/companies/sivo,2026-09-15T09:53:24.533502Z
1.0,STARTUP,Cyble,197.0,ycombinator.com,https://www.ycombinator.com/companies/cyble,2026-09-15T09:53:24.533515Z
1.0,STARTUP,Supadock,1.0,ycombinator.com,https://www.ycombinator.com/companies/supadock,2026-09-15T09:53:24.533527Z
1.0,STARTUP,Expent Inc,10.0,ycombinator.com,https://www.ycombinator.com/companies/expent-inc,2026-09-15T09:53:24.533557Z
1.0,STARTUP,Version Story Compare,30.0,ycombinator.com,https://www.ycombinator.com/companies/version-story-compare,2026-09-15T09:53:24.533573Z
1.0,STARTUP,Emerge Tools,9.0,ycombinator.com,https://www.ycombinator.com/companies/emerge-tools,2026-09-15T09:53:24.533587Z
1.0,STARTUP,Parsagon,2.0,ycombinator.com,https://www.ycombinator.com/companies/parsagon,2026-09-15T09:53:24.533614Z
1.0,STARTUP,Alinea,12.0,ycombinator.com,https://www.ycombinator.com/companies/alinea,2026-09-15T09:53:24.533628Z
1.0,STARTUP,Vapi,50.0,ycombinator.com,https://www.ycombinator.com/companies/vapi,2026-09-15T09:53:24.533641Z
1.0,STARTUP,Quadrant Health,8.0,ycombinator.com,https://www.ycombinator.com/companies/quadrant-health,2026-09-15T09:53:24.533654Z
1.0,STARTUP,Mindee,60.0,ycombinator.com,https://www.ycombinator.com/companies/mindee,2026-09-15T09:53:24.533673Z
1.0,STARTUP,Pangea.app,3.0,ycombinator.com,https://www.ycombinator.com/companies/pangea-app,2026-09-15T09:53:24.533685Z
1.0,STARTUP,Popl,60.0,ycombinator.com,https://www.ycombinator.com/companies/popl,2026-09-15T09:53:24.533701Z
1.0,STARTUP,Fathom,95.0,ycombinator.com,https://www.ycombinator.com/companies/fathom,2026-09-15T09:53:24.533716Z
1.0,STARTUP,True3D,5.0,ycombinator.com,https://www.ycombinator.com/companies/true3d,2026-09-15T09:53:24.533728Z
1.0,STARTUP,FirstSupport.ai,4.0,ycombinator.com,https://www.ycombinator.com/companies/firstsupport-ai,2026-09-15T09:53:24.533739Z
1.0,STARTUP,Rinsed,80.0,ycombinator.com,https://www.ycombinator.com/companies/rinsed,2026-09-15T09:53:24.533750Z
1.0,STARTUP,LiveFlow,51.0,ycombinator.com,https://www.ycombinator.com/companies/liveflow,2026-09-15T09:53:24.533762Z
1.0,STARTUP,Datrics,22.0,ycombinator.com,https://www.ycombinator.com/companies/datrics,2026-09-15T09:53:24.533773Z
1.0,STARTUP,Nimbus,3.0,ycombinator.com,https://www.ycombinator.com/companies/nimbus-3,2026-09-15T09:53:24.533798Z
1.0,STARTUP,Tractian,530.0,ycombinator.com,https://www.ycombinator.com/companies/tractian,2026-09-15T09:53:24.533832Z
1.0,STARTUP,Enable Us,14.0,ycombinator.com,https://www.ycombinator.com/companies/enable-us,2026-09-15T09:53:24.533844Z
1.0,STARTUP,Platypus,3.0,ycombinator.com,https://www.ycombinator.com/companies/platypus,2026-09-15T09:53:24.533856Z
1.0,STARTUP,Simplify,5.0,ycombinator.com,https://www.ycombinator.com/companies/simplify,2026-09-15T09:53:24.533868Z
1.0,STARTUP,InpharmD,16.0,ycombinator.com,https://www.ycombinator.com/companies/inpharmd,2026-09-15T09:53:24.533881Z
1.0,STARTUP,Tint,40.0,ycombinator.com,https://www.ycombinator.com/companies/tint,2026-09-15T09:53:24.533906Z
1.0,STARTUP,unSurvey,8.0,ycombinator.com,https://www.ycombinator.com/companies/unsurvey,2026-09-15T09:53:24.533936Z
1.0,STARTUP,ZOKO,18.0,ycombinator.com,https://www.ycombinator.com/companies/zoko,2026-09-15T09:53:24.533948Z
1.0,STARTUP,TaoFi,11.0,ycombinator.com,https://www.ycombinator.com/companies/taofi,2026-09-15T09:53:24.533969Z
1.0,STARTUP,Reclaim Protocol,17.0,ycombinator.com,https://www.ycombinator.com/companies/reclaim-protocol,2026-09-15T09:53:24.533982Z
1.0,STARTUP,Biodock,8.0,ycombinator.com,https://www.ycombinator.com/companies/biodock,2026-09-15T09:53:24.533995Z
1.0,STARTUP,Venu AI,5.0,ycombinator.com,https://www.ycombinator.com/companies/venu-ai,2026-09-15T09:53:24.534020Z
1.0,STARTUP,Compose.ai,7.0,ycombinator.com,https://www.ycombinator.com/companies/compose-ai,2026-09-15T09:53:24.534030Z
1.0,STARTUP,Lamar Health,15.0,ycombinator.com,https://www.ycombinator.com/companies/lamar-health,2026-09-15T09:53:24.534041Z
1.0,STARTUP,Soraban,50.0,ycombinator.com,https://www.ycombinator.com/companies/soraban,2026-09-15T09:53:24.534051Z
1.0,STARTUP,Codeball,3.0,ycombinator.com,https://www.ycombinator.com/companies/codeball,2026-09-15T09:53:24.534062Z
1.0,STARTUP,Dataherald,18.0,ycombinator.com,https://www.ycombinator.com/companies/dataherald,2026-09-15T09:53:24.534097Z
1.0,STARTUP,Rejoy Health,8.0,ycombinator.com,https://www.ycombinator.com/companies/rejoy-health,2026-09-15T09:53:24.534109Z
1.0,STARTUP,Treinta,60.0,ycombinator.com,https://www.ycombinator.com/companies/treinta,2026-09-15T09:53:24.534121Z
1.0,STARTUP,Spline,25.0,ycombinator.com,https://www.ycombinator.com/companies/spline,2026-09-15T09:53:24.534133Z
1.0,STARTUP,BusinessOnBot,25.0,ycombinator.com,https://www.ycombinator.com/companies/businessonbot,2026-09-15T09:53:24.534145Z
1.0,STARTUP,Gigs,150.0,ycombinator.com,https://www.ycombinator.com/companies/gigs,2026-09-15T09:53:24.534157Z
1.0,STARTUP,Friz,4.0,ycombinator.com,https://www.ycombinator.com/companies/friz,2026-09-15T09:53:24.534170Z
1.0,STARTUP,Mystic,11.0,ycombinator.com,https://www.ycombinator.com/companies/mystic,2026-09-15T09:53:24.534182Z
1.0,STARTUP,Navattic,35.0,ycombinator.com,https://www.ycombinator.com/companies/navattic,2026-09-15T09:53:24.534203Z
1.0,STARTUP,MarqVision,200.0,ycombinator.com,https://www.ycombinator.com/companies/marqvision,2026-09-15T09:53:24.534215Z
1.0,STARTUP,Routine,8.0,ycombinator.com,https://www.ycombinator.com/companies/routine,2026-09-15T09:53:24.534227Z
1.0,STARTUP,MindPortal,10.0,ycombinator.com,https://www.ycombinator.com/companies/mindportal,2026-09-15T09:53:24.534251Z
1.0,STARTUP,Waydev,13.0,ycombinator.com,https://www.ycombinator.com/companies/waydev,2026-09-15T09:53:24.534265Z
1.0,STARTUP,PipeBio,10.0,ycombinator.com,https://www.ycombinator.com/companies/pipebio,2026-09-15T09:53:24.534282Z
1.0,STARTUP,AXAR AI,40.0,ycombinator.com,https://www.ycombinator.com/companies/axar-ai,2026-09-15T09:53:24.534302Z
1.0,STARTUP,Ollama,,ycombinator.com,https://www.ycombinator.com/companies/ollama,2026-09-15T09:53:24.534316Z
1.0,STARTUP,Humance,3.0,ycombinator.com,https://www.ycombinator.com/companies/humance,2026-09-15T09:53:24.534337Z
1.0,STARTUP,Journey,10.0,ycombinator.com,https://www.ycombinator.com/companies/journey,2026-09-15T09:53:24.534350Z
1.0,STARTUP,Openlayer,24.0,ycombinator.com,https://www.ycombinator.com/companies/openlayer,2026-09-15T09:53:24.534383Z
1.0,STARTUP,Slope,16.0,ycombinator.com,https://www.ycombinator.com/companies/slope,2026-09-15T09:53:24.534399Z
1.0,STARTUP,Legion Health,11.0,ycombinator.com,https://www.ycombinator.com/companies/legion-health,2026-09-15T09:53:24.534415Z
1.0,STARTUP,Superwall,25.0,ycombinator.com,https://www.ycombinator.com/companies/staffbar,2026-09-15T09:53:24.534431Z
1.0,STARTUP,Mindstate Design Labs,7.0,ycombinator.com,https://www.ycombinator.com/companies/mindstate-design-labs,2026-09-15T09:53:24.534442Z
1.0,STARTUP,Serif Health,20.0,ycombinator.com,https://www.ycombinator.com/companies/serif-health,2026-09-15T09:53:24.534458Z
1.0,STARTUP,Abstra,18.0,ycombinator.com,https://www.ycombinator.com/companies/abstra,2026-09-15T09:53:24.534486Z
1.0,STARTUP,Jestor,12.0,ycombinator.com,https://www.ycombinator.com/companies/jestor,2026-09-15T09:53:24.534511Z
1.0,STARTUP,Potion,7.0,ycombinator.com,https://www.ycombinator.com/companies/potion,2026-09-15T09:53:24.534530Z
1.0,STARTUP,Rootly,75.0,ycombinator.com,https://www.ycombinator.com/companies/rootly,2026-09-15T09:53:24.534544Z
1.0,STARTUP,Replo,20.0,ycombinator.com,https://www.ycombinator.com/companies/replo,2026-09-15T09:53:24.534555Z
1.0,STARTUP,FirstQuadrant,2.0,ycombinator.com,https://www.ycombinator.com/companies/firstquadrant,2026-09-15T09:53:24.534565Z
1.0,STARTUP,Buzzle,3.0,ycombinator.com,https://www.ycombinator.com/companies/buzzle,2026-09-15T09:53:24.534576Z
1.0,STARTUP,Kalam Labs,10.0,ycombinator.com,https://www.ycombinator.com/companies/kalam-labs,2026-09-15T09:53:24.534586Z
1.0,STARTUP,Affogato AI,15.0,ycombinator.com,https://www.ycombinator.com/companies/affogato-ai,2026-09-15T09:53:24.534621Z
1.0,STARTUP,Coulomb AI,10.0,ycombinator.com,https://www.ycombinator.com/companies/coulomb-ai,2026-09-15T09:53:24.534632Z
1.0,STARTUP,Confido,65.0,ycombinator.com,https://www.ycombinator.com/companies/confido,2026-09-15T09:53:24.534640Z
1.0,STARTUP,Instalab,0.0,ycombinator.com,https://www.ycombinator.com/companies/instalab,2026-09-15T09:53:24.534650Z
1.0,STARTUP,zaz⚡️os,1.0,ycombinator.com,https://www.ycombinator.com/companies/zazos,2026-09-15T09:53:24.534659Z
1.0,STARTUP,Parallel Bio,20.0,ycombinator.com,https://www.ycombinator.com/companies/parallel-bio,2026-09-15T09:53:24.534669Z
1.0,STARTUP,Swipe,60.0,ycombinator.com,https://www.ycombinator.com/companies/swipe-2,2026-09-15T09:53:24.534698Z
1.0,STARTUP,Neodocs,20.0,ycombinator.com,https://www.ycombinator.com/companies/neodocs,2026-09-15T09:53:24.534710Z
1.0,STARTUP,MobileBoost,15.0,ycombinator.com,https://www.ycombinator.com/companies/mobileboost,2026-09-15T09:53:24.534733Z
1.0,STARTUP,RGI Labs,1.0,ycombinator.com,https://www.ycombinator.com/companies/rgi-labs,2026-09-15T09:53:24.534746Z
1.0,STARTUP,Sleek,5.0,ycombinator.com,https://www.ycombinator.com/companies/sleek,2026-09-15T09:53:24.534757Z
1.0,STARTUP,Soco,,ycombinator.com,https://www.ycombinator.com/companies/soco,2026-09-15T09:53:24.534791Z
1.0,STARTUP,Bite Ninja,20.0,ycombinator.com,https://www.ycombinator.com/companies/bite-ninja,2026-09-15T09:53:24.534806Z
1.0,STARTUP,Anakin,70.0,ycombinator.com,https://www.ycombinator.com/companies/anakin,2026-09-15T09:53:24.534818Z
1.0,STARTUP,SnapCalorie,5.0,ycombinator.com,https://www.ycombinator.com/companies/snapcalorie,2026-09-15T09:53:24.534830Z
1.0,STARTUP,Dailybot,11.0,ycombinator.com,https://www.ycombinator.com/companies/dailybot,2026-09-15T09:53:24.534847Z
1.0,STARTUP,Tavus,75.0,ycombinator.com,https://www.ycombinator.com/companies/tavus,2026-09-15T09:53:24.534888Z
1.0,STARTUP,Konta.com,35.0,ycombinator.com,https://www.ycombinator.com/companies/konta-com,2026-09-15T09:53:24.534906Z
1.0,STARTUP,SafeBeat,9.0,ycombinator.com,https://www.ycombinator.com/companies/safebeat,2026-09-15T09:53:24.534930Z
1.0,STARTUP,Verihubs,63.0,ycombinator.com,https://www.ycombinator.com/companies/verihubs,2026-09-15T09:53:24.534951Z
1.0,STARTUP,Secoda,27.0,ycombinator.com,https://www.ycombinator.com/companies/secoda,2026-09-15T09:53:24.534969Z
1.0,STARTUP,Kaya,12.0,ycombinator.com,https://www.ycombinator.com/companies/kaya,2026-09-15T09:53:24.534981Z
1.0,STARTUP,SalaryBox,40.0,ycombinator.com,https://www.ycombinator.com/companies/salarybox,2026-09-15T09:53:24.534993Z
1.0,STARTUP,Redbean,6.0,ycombinator.com,https://www.ycombinator.com/companies/redbean,2026-09-15T09:53:24.535004Z
1.0,STARTUP,Sentiyen,2.0,ycombinator.com,https://www.ycombinator.com/companies/sentiyen,2026-09-15T09:53:24.535025Z
1.0,STARTUP,Jovian,,ycombinator.com,https://www.ycombinator.com/companies/jovian,2026-09-15T09:53:24.535038Z
1.0,STARTUP,Hyperbrowser,4.0,ycombinator.com,https://www.ycombinator.com/companies/hyperbrowser,2026-09-15T09:53:24.535049Z
1.0,STARTUP,SenpAI.GG,12.0,ycombinator.com,https://www.ycombinator.com/companies/senpai-gg,2026-09-15T09:53:24.535061Z
1.0,STARTUP,Warpfy,3.0,ycombinator.com,https://www.ycombinator.com/companies/warpfy,2026-09-15T09:53:24.535072Z
1.0,STARTUP,Tiriel AI,10.0,ycombinator.com,https://www.ycombinator.com/companies/tiriel-ai,2026-09-15T09:53:24.535084Z
1.0,STARTUP,DigiBuild,15.0,ycombinator.com,https://www.ycombinator.com/companies/digibuild,2026-09-15T09:53:24.535101Z
1.0,STARTUP,OneStopKitchen,10.0,ycombinator.com,https://www.ycombinator.com/companies/onestopkitchen,2026-09-15T09:53:24.535113Z
1.0,STARTUP,WarpBuild,8.0,ycombinator.com,https://www.ycombinator.com/companies/warpbuild,2026-09-15T09:53:24.535131Z
1.0,STARTUP,Scispot,16.0,ycombinator.com,https://www.ycombinator.com/companies/scispot-io,2026-09-15T09:53:24.535144Z
1.0,STARTUP,Coinrule,7.0,ycombinator.com,https://www.ycombinator.com/companies/coinrule,2026-09-15T09:53:24.535155Z
1.0,STARTUP,Sequin,2.0,ycombinator.com,https://www.ycombinator.com/companies/sequin,2026-09-15T09:53:24.535166Z
1.0,STARTUP,Malloc Inc,10.0,ycombinator.com,https://www.ycombinator.com/companies/malloc-inc,2026-09-15T09:53:24.535176Z
1.0,STARTUP,Milky Way AI,5.0,ycombinator.com,https://www.ycombinator.com/companies/milky-way-ai,2026-09-15T09:53:24.535188Z
1.0,STARTUP,ShipBlu,300.0,ycombinator.com,https://www.ycombinator.com/companies/shipblu,2026-09-15T09:53:24.535199Z
1.0,STARTUP,GetDot,6.0,ycombinator.com,https://www.ycombinator.com/companies/getdot,2026-09-15T09:53:24.535209Z
1.0,STARTUP,CoLoop,16.0,ycombinator.com,https://www.ycombinator.com/companies/coloop,2026-09-15T09:53:24.535230Z
1.0,STARTUP,Miniloop,2.0,ycombinator.com,https://www.ycombinator.com/companies/miniloop,2026-09-15T09:53:24.535243Z
1.0,STARTUP,OneSchema,20.0,ycombinator.com,https://www.ycombinator.com/companies/oneschema,2026-09-15T09:53:24.535256Z
1.0,STARTUP,Forage Mail,4.0,ycombinator.com,https://www.ycombinator.com/companies/forage-mail,2026-09-15T09:53:24.535288Z
1.0,STARTUP,Mine,18.0,ycombinator.com,https://www.ycombinator.com/companies/mine,2026-09-15T09:53:24.535303Z
1.0,STARTUP,Harmonic Discovery,8.0,ycombinator.com,https://www.ycombinator.com/companies/harmonic-discovery,2026-09-15T09:53:24.535333Z
