schemaVersion,recordType,title,authors,paper_url,github_url,github_stars,published_date,source_name,collectedAt
1.0,RESEARCH_PAPER,Systems simulation. The simulation of social system evolution with spiral loops,Peter P. Merten,https://www.semanticscholar.org/paper/00156107a179abaae7b25bcafdc1d1610025b3b4,,,1988-04-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.349996Z
1.0,RESEARCH_PAPER,Silkworm Egg Development Intelligent Recognition by THz Imaging,Hongting Xiong; Jia-Hua Cai; Weihao Zhang; Xiaojun Wu,https://www.semanticscholar.org/paper/0015d16d9720af8e948f8d68feec36590f31ba41,,,2021-08-29T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350031Z
1.0,RESEARCH_PAPER,Emotion management in organizations: the transformation of unreachable feelings to modifiable communication in organizations,Tamara Freis,https://www.semanticscholar.org/paper/00162be00634f615c81d5e9a44f2ba014c3f78e2,,,2025-04-09T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350064Z
1.0,RESEARCH_PAPER,Exploring the inequitable impact of data missingness on fairness in machine learning,Sitao Min; H. Asif; Jaideep Vaidya,https://www.semanticscholar.org/paper/0016318d683dc3dab0512657df6e98016f2f64e0,,,2025-03-11T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350093Z
1.0,RESEARCH_PAPER,Legal analogical reasoning - the interplay between legal theory and artificial intelligence,Michael Aikenhead,https://www.semanticscholar.org/paper/00163413a16b386d86109b2334bd8a618d5a06a7,,,,semanticscholar.org,2026-09-15T07:29:27.350118Z
1.0,RESEARCH_PAPER,"The Development of Artificial Intelligence: Toward Consistency in the Logical Structures of Datasets, AI Models, Model Building, and Hardware?",Li Guo; Jinghai Li,https://www.semanticscholar.org/paper/001678bbdb939ca7227959a6b9afb3968d2d8273,,,2025-05-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350144Z
1.0,RESEARCH_PAPER,Artificial Intelligence Drives the Development of Personalized Learning Solutions in Universities,Xiaojuan Wang,https://www.semanticscholar.org/paper/00167970d111678589d510f59a0784c6e7f5b71f,,,2026-03-26T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350172Z
1.0,RESEARCH_PAPER,Towards more flexible human-machine speech communication,M. Sečujski; N. Jakovljević; Nikola Simić; V. Delić; Lidija Krstanović; Tijana V. Nosek; Branislav M. Popović; S. Suzić; Vuk Stanojev,https://www.semanticscholar.org/paper/001688d837b7bbd0cd9ae7b9ca12f584b8406d35,,,2023-11-21T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350207Z
1.0,RESEARCH_PAPER,Book review,L. M. Pereira; Robert Kowalski,https://www.semanticscholar.org/paper/0016906c37d648e3ae11e90c9e8dbf4502fe4cc5,,,,semanticscholar.org,2026-09-15T07:29:27.350247Z
1.0,RESEARCH_PAPER,A Composite Resilience Index (CRI) for Developing Resilience and Sustainability in University Towns,Mohammed Abdul-Rahman; W. Alade; Shahnwaz Anwer,https://www.semanticscholar.org/paper/0016fbbc401b76f230c7c2d3f1857c1db2d3a6a4,,,2023-02-08T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350278Z
1.0,RESEARCH_PAPER,"Using formal verification to develop higher assurance, more maintainable financial software",M. Kerber; C. Rowat; Neels Vosloo,https://www.semanticscholar.org/paper/001705725b953eecc62e88c352c494b213bf3537,,,2019-12-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350305Z
1.0,RESEARCH_PAPER,Deep Learning Algorithms for Detecting and Mitigating DDoS Attacks,Soran A. Hamad; S. Askar; Farah Sami Khoshaba; S. Maghdid; Nihad Abdullah,https://www.semanticscholar.org/paper/0017097ec9fb7d72967cb7823d7a34ef224cbfc4,,,2024-04-20T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350353Z
1.0,RESEARCH_PAPER,Developing Design Features to Facilitate AI-Assisted User Interactions,S. Meng; R. Dollahite; A. Kaur; P. Schell; A. Sharma; G. Ventre; I. Kranz; G. Nudelman; G. J. Gerling,https://www.semanticscholar.org/paper/001720a782840652b573bb4794774aee826510ca,,,2024-05-03T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350388Z
1.0,RESEARCH_PAPER,A Systematic Review of Machine Learning Approaches for Classifying Indian Sign Language Gestures and Facial Expressions,M. Bajwa; G. Gandhi,https://www.semanticscholar.org/paper/00173905ef6efc2a0e0d9016f7119259b1f92c7a,,,2022-09-21T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350423Z
1.0,RESEARCH_PAPER,"Sensor-Driven Deep Learning for Smart Home Intelligence: Signal Analysis, Multimodal Perception, and System-Level Applications",Chenchen Wu; Ziqiang Yang; Tao Sun,https://www.semanticscholar.org/paper/0017553809bda619602a17b2dd545771f32af80b,,,2026-05-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350455Z
1.0,RESEARCH_PAPER,Facilitators and Fears: What Influences Students′ Continued Use of AI in Learning Systems?,R. Al-Maroof; R. M. Tawafak; W. Al-rahmi; I. Alyoussef,https://www.semanticscholar.org/paper/0017655ba0d1fdb3e0d7ee7b69c810b4d7c34940,,,2026-01-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350499Z
1.0,RESEARCH_PAPER,Beyond structure: revolutionising materials discovery via AI-driven synthesis protocol-property relationships,G. Lambard,https://www.semanticscholar.org/paper/00178d52f5419ce6148eec0adcf5a57f1a76a9a1,,,2026-05-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350602Z
1.0,RESEARCH_PAPER,Artificial Intelligence-Based Localization of Small Bowel Anatomic Transition Zones in Crohn’s Disease Using Capsule Endoscopy,R. Rouveyre; T. Gomez; Harold Mouchère; Arnaud Bourreille; C. Le Berre,https://www.semanticscholar.org/paper/0017d1a805cddc3be574a9f6554ca0c5b76890d7,,,2026-02-10T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350662Z
1.0,RESEARCH_PAPER,MODERN DRIVERS OF THE CIRCULAR ECONOMY AND SOCIO-ECONOMIC TRANSFORMATION ON THE BASIS OF MARKETING,I. Zablodska; Y. Bielousov; Evgeny Akhromkin,https://www.semanticscholar.org/paper/0017e11317b416c0c094ee72b73fd8ca3c5f9238,,,2026-04-12T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350690Z
1.0,RESEARCH_PAPER,Cognitive Artiﬁcial Intelligence: Learning and reasoning by analogy,J. Martin,https://www.semanticscholar.org/paper/0017eaa57cb9fe7b0dae7c0414723abe5c24bd73,,,,semanticscholar.org,2026-09-15T07:29:27.350712Z
1.0,RESEARCH_PAPER,"Session details: Volume I: Artificial intelligence and agents, distributed systems, and information systems: Wireless communications and networking track",Dongkyun Kim; Wei Wang,https://www.semanticscholar.org/paper/0017f4cb90f16376a301f34641640e9badde8e23,,,2016-04-04T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350737Z
1.0,RESEARCH_PAPER,impact of artificial intelligence adoption on audit quality,Made Dwika Kusuma Dewi; M. G. Wirakusuma,https://www.semanticscholar.org/paper/0017fff0cf376e43553259d2725aea7c838bcb5f,,,2026-08-07T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350767Z
1.0,RESEARCH_PAPER,Smart Logistics: The AI Revolution in Supply Chain Optimization and its Challenges,Raman Mishra Prof; Tushar Pradhan,https://www.semanticscholar.org/paper/00182f6dd8439e57642e455e077802391e8afc1c,,,2025-04-05T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350796Z
1.0,RESEARCH_PAPER,Boosting Weather Prediction with Machine Learning,Sarah Stanley,https://www.semanticscholar.org/paper/00184699314abb7a4d14545140adb80e770ac259,,,2020-11-25T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350827Z
1.0,RESEARCH_PAPER,The Relationship between Islamic Theology and Artificial Intelligence: Challenges and Opportunities,Syafieh Syafieh; Arifin Zain,https://www.semanticscholar.org/paper/001850734b59ac375d762f09f216bfb465212091,,,2026-02-27T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350857Z
1.0,RESEARCH_PAPER,"Logic, partial orders and topology",H. Mariano; F. Miraglia,https://www.semanticscholar.org/paper/001860ad3f355cc979281584afcaba2fadf3a00c,,,,semanticscholar.org,2026-09-15T07:29:27.350882Z
1.0,RESEARCH_PAPER,Digitization of rehabilitation evaluation and activity monitoring using thermography: protocol for a mixed-methods randomized multiple baseline study in inpatient rehabilitation,Ravi Shankar; K. Chua; Rathi Ratha Krishnan; S. Tham; L. Tan; A. Lai; Megan Si En Lau; Zhi Kai. Koh; Ernest Thia; Ya-Ting Su; Srinikethan Madapuzi Srinivasan; P. L. Ong,https://www.semanticscholar.org/paper/00186bd8542db339803b106acb33c8a83a03958a,,,2026-08-18T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350922Z
1.0,RESEARCH_PAPER,Validation of mobile AI-technology assisted dietary assessment tool against weighed records and 24-hour recall in adolescent females in Ghana.,G. Folson; Boateng Bannerman; Vicentia Atadze; Gabriel Ador; Bastien Kolt; Peter McCloskey; Rohit Gangupantulu; Alejandra Arrieta; Bianca C. Braga; J. Arsenault; Annalyse Kehs; Frank Doyle; L. Tran; Nga Thu Hoang; David Hughes; P. Nguyen; A. Gelli,https://www.semanticscholar.org/paper/00187e6ea16a16164b6c00de5d06601979d8d550,,,2023-06-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350961Z
1.0,RESEARCH_PAPER,Integrating IoT Blockchain and Artificial Intelligence for Sustainable Computing in Finance and Green Investment Strategies,H. R. Gantla; Monica; Vandana Ahuja; Nitin Aggarwal; P. Goyal; D. Peera,https://www.semanticscholar.org/paper/001890ae050f47d1ce0a2e3ecc2287bade305bea,,,2025-10-31T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.350993Z
1.0,RESEARCH_PAPER,Analyzing Artificial Intelligence (AI) Technology Integration in Project Management: A Case Study of ZESCO Operations in Lusaka,Jimmy Sakala; D. Chibomba,https://www.semanticscholar.org/paper/0018a9402d160863a887a1fc4e37b4df5c7907e8,,,2026-02-10T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351026Z
1.0,RESEARCH_PAPER,Возможности генеративного искусственного интеллекта для развития критического мышления обучающихся,Михаил Александрович Червонный; Наталия Николаевна Абакумова,https://www.semanticscholar.org/paper/0018ad5e2d4b2329736c5b6f2ec89ff5bc78fcd5,,,2026-08-27T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351064Z
1.0,RESEARCH_PAPER,On utilizing an enhanced object partitioning scheme to optimize self-organizing lists-on-lists,O. E. Bisong; B. Oommen,https://www.semanticscholar.org/paper/0018cc29123b4eff7fd22c3ed486d897db83954f,,,2020-02-12T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351095Z
1.0,RESEARCH_PAPER,Evolving Applications of Artificial Intelligence and Machine Learning in Infectious Diseases Testing,N. Tran; Samer Albahra; L. May; S. Waldman; Scott Crabtree; Scott Bainbridge; H. Rashidi,https://www.semanticscholar.org/paper/0018e888e83bfd993bc49455a8787577ab28a19c,,,2021-12-30T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351129Z
1.0,RESEARCH_PAPER,Caries Microbiome: time to move from blame to balance.,Naile Dame-Teixeira; Jessica Albuquerque de Melo; C. F. Parolo,https://www.semanticscholar.org/paper/00190cacd2f3032970385aa4d6ac639a444fe5ce,,,2026-01-15T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351160Z
1.0,RESEARCH_PAPER,Automatic Deduction for Commonsense Reasoning: An Overview,Robert C. Moore,https://www.semanticscholar.org/paper/001929a2ef24ada439feda31dad6576b40881eb8,,,1981-04-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351200Z
1.0,RESEARCH_PAPER,Comparison of amplified P-wave analysis to artificial intelligence-derived analysis for diagnosis of atrial cardiomyopathy and outcome prediction following pvi for persistent atrial fibrillation,A. Jadidi; N. Pilia; T. Huang; B. Mueller-Edenborn; J. Allgeier; D. Nairn; A. Loewe; D. Westermann; T. Arentz,https://www.semanticscholar.org/paper/001956ba9e06394ca0d500ae50f21d0f10d7a88a,,,2023-05-24T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351238Z
1.0,RESEARCH_PAPER,CKMImageNet: A Dataset for AI-Based Channel Knowledge Map Toward Environment-Aware Communication and Sensing,Zijian Wu; Di Wu; Shen Fu; Yuelong Qiu; Yong Zeng,https://www.semanticscholar.org/paper/00197cebb099b2f5c566a14b33568ffbb5c405d0,,,2025-04-14T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351283Z
1.0,RESEARCH_PAPER,Gulf Shores Company,A. Qureshi; Jeff Stevens,https://www.semanticscholar.org/paper/0019b16c06dd23d1cb2f29b0efc3e24905f35468,,,2013-06-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351310Z
1.0,RESEARCH_PAPER,Visualizing Dynamic Artificial Intelligence Algorithms and Applications,M. Perlin,https://www.semanticscholar.org/paper/0019d392cc9abb3a0c2c8b1f1a3e426c49266465,,,1994-06-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351334Z
1.0,RESEARCH_PAPER,Artificial intelligence prompt engineering as a new digital competence: Analysis of generative AI technologies such as ChatGPT,P. Korzyński; G. Mazurek; Pamela Krzypkowska; Artur Kurasiński,https://www.semanticscholar.org/paper/0019e876188f781fdca0c0ed3bca39d0c70c2ad2,,,,semanticscholar.org,2026-09-15T07:29:27.351366Z
1.0,RESEARCH_PAPER,Panoramic 3D LiDAR-based Object Detection,Divya Kadam; Y. Rao; G. Harshitha; S. Reddy; P. Varma,https://www.semanticscholar.org/paper/0019f1bcf7aa4c40c985652ba507a808cf94d7cb,,,2023-06-14T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351398Z
1.0,RESEARCH_PAPER,"Trends in Parsing Technology, Dependency Parsing, Domain Adaptation, and Deep Parsing",Harry Bunt; Paola Merlo; Joakim Nivre,https://www.semanticscholar.org/paper/001a47fdd15eb869ca5d0a2ed3116fc6664a81fb,,,2010-10-13T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351425Z
1.0,RESEARCH_PAPER,Artificial intelligence-enabled cardiac volumetry for opportunistic screening of cardiomegaly on chest CT: clinical validation with echocardiography,Christopher Fan; Angelo Scanio; P. Yokoo; Maya Wiessman; Michael A Long; Matthew A. Lewis; Yin Xi; Xin-Hui Duan; Roderick McColl; S. Abbara; Ronald M Peshock; Fernando U Kay,https://www.semanticscholar.org/paper/001a484dfae4f7601f5fcf0ac80d7eb7e7a0ea63,,,2026-03-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351464Z
1.0,RESEARCH_PAPER,An Exploration of Elementary School Teachers' Experiences in Integrating Artificial Intelligence (AI) as a Digital Learning Medium,Ribi Nava Aulia Mukti; Nurul Hidayatis Sa'diya; Agung Setyawan,https://www.semanticscholar.org/paper/001a557e254d75495fa304f6139fc347dc1f9525,,,2025-11-20T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351494Z
1.0,RESEARCH_PAPER,"«Rimpiango proprio che l’umidità m’abbia per sempre guastata una fotografia». Elio Modigliani, le fotografie dell’isola di Nías (1886-1889) e la colorazione automatica di immagini antropologiche. Spunti e ricerche",Simone Fagioli,https://www.semanticscholar.org/paper/001a686583d22790968f4e75df45633f4f4106e8,,,2023-11-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351524Z
1.0,RESEARCH_PAPER,Legal principles of digitalization of public administration in Ukraine: challenges and perspectives,,https://www.semanticscholar.org/paper/001a7f4a72cadfd2e099b5bd4cc503fa874bb0da,,,2025-06-29T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351563Z
1.0,RESEARCH_PAPER,Transforming higher education for the fourth industrial revolution: a strategic review of digital integration and institutional readiness,B. Pasi; Pallavi S. Dhamak,https://www.semanticscholar.org/paper/001aec75381608bb015921dd3f57f014f7c7cf72,,,2026-03-10T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351602Z
1.0,RESEARCH_PAPER,Artificial Intelligence Based Techniques for Anomaly Detection in IoT: A Comparative Analysis,Nandita Manchanda; Geetkiran Kaur; Sharad Chauhan; Navjyot Kaur,https://www.semanticscholar.org/paper/001af20980b57c68da4edfb91095e7fb28326c0a,,,2023-11-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351637Z
1.0,RESEARCH_PAPER,Solving Arithmetic Word Problems by Object Oriented Modeling and Query-Based Information Processing,Sourav Mandal; S. Naskar,https://www.semanticscholar.org/paper/001b04a1bc2d1d8fe65083a4759dc29961c9ca28,,,2019-06-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351671Z
1.0,RESEARCH_PAPER,Determinants of cross selling through mobile apps in Indian Banks – A Factor Analysis Approach,Urvashi Shrivastava; Minal Shah,https://www.semanticscholar.org/paper/001b497fa13536359be0ef2d495a4c7d2a4619e1,,,2021-10-05T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351700Z
1.0,RESEARCH_PAPER,New Trends in Cancer Treatment With Multimodality Imaging Techniques and Applications,Ankit Kumar; Ayesha Rehman; Muhammad Taha Malik; S. Jayasinghe; N. Perera; Farhana Rahman; Arif Chowdhury,https://www.semanticscholar.org/paper/001b7d886353e284d545c77c2db83b2f30ba70f1,,,2025-12-15T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351734Z
1.0,RESEARCH_PAPER,Artificial intelligence in action: enhancing reading and writing proficiency in Chinese English learners,Jing-Dan Liu; H. A. Hamid; Xujie Bao,https://www.semanticscholar.org/paper/001b8a596f093dafacaa9a5b3dd924080c18fd48,,,2026-04-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351762Z
1.0,RESEARCH_PAPER,AI Based Predictive Maintenance as a Key Enabler for Circular Economy: The KYKLOS 4.0 Approach,Y. Rebahi; Benjamin Hilliger; P. Lowin; Alberto Cardoso,https://www.semanticscholar.org/paper/001bc432ea329bbd93d78064e0672953d1497a0b,,,2023-06-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351793Z
1.0,RESEARCH_PAPER,Learning Multi-Object Positional Relationships via Emergent Communication,Yicheng Feng; Boshi An; Zongqing Lu,https://www.semanticscholar.org/paper/001bddae7fd798a7422ecc1b0818752e2401fbc2,,,2023-02-16T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351822Z
1.0,RESEARCH_PAPER,From Nutrition to Knowledge: Leveraging Biotechnology to Combat Deficiencies and Enhance the Academic Performance of EFL Students,Aisha Bhatti,https://www.semanticscholar.org/paper/001c1c201f6a9764167df06b4eb3260fd8ad4799,,,2026-01-09T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351855Z
1.0,RESEARCH_PAPER,SOME PROBLEMS OF THE INTRODUCTION OF ARTIFICIAL INTELLIGENCE IN CIVIL PROCEEDINGS,E. A. Nakhova; D. V. Volkov; A. M. Igitov,https://www.semanticscholar.org/paper/001c2a07186b44c0f8c1403c42bfa256e45ce1fe,,,,semanticscholar.org,2026-09-15T07:29:27.351883Z
1.0,RESEARCH_PAPER,"Rethinking Oxidative Stress in Helicobacter pylori: A Multidisciplinary Framework Linking Redox Signaling, Cellular Reprogramming, and Diagnostic Precision in Gastric Carcinogenesis",A. Elbehiry; A. Abalkhail; Sulaiman A. Anagreyyah; S. Anjiria; Majed H. Aljahdali; M. Alharbi; N. Al-Mutairi; Mohammed Althagafi; Husam M Edrees; Abdulaziz M. Almuzaini; I. Moussa; Saud Alhamyani; Abdulrahman Almaliki; Eman Marzouk,https://www.semanticscholar.org/paper/001c2f9d76ea94e73cb85a819cc7b4d4c3fb260e,,,2026-06-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351933Z
1.0,RESEARCH_PAPER,Artificial Intelligence in Business Education: Benefits and Tools,Camelia Surugiu; C. Grădinaru; Marius-Razvan Surugiu,https://www.semanticscholar.org/paper/001c35a85f564e21a8895175060915925f94a68f,,,2024-02-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.351964Z
1.0,RESEARCH_PAPER,The practice of artificial intelligence for the time-attendance detection in a workstation,D. Bulgakova; V. Bulgakova,https://www.semanticscholar.org/paper/001c4098883ee62393c100f0f624e9aec0b49f81,,,,semanticscholar.org,2026-09-15T07:29:27.351991Z
1.0,RESEARCH_PAPER,Research on the Practical Teaching System of Computer Major in Capital University of Finance and Economics from the Perspective of Artificial Intelligence,Fu-Jun Ji; Yu-Bin Cheng; Ya-Hao Yang,https://www.semanticscholar.org/paper/001c528b2ebda6c91fc877569685fe6663a78875,,,,semanticscholar.org,2026-09-15T07:29:27.352020Z
1.0,RESEARCH_PAPER,Computation to Choose a Future: Planetary Stewardship in the Age of AI,M. Pérez-Ortiz,https://www.semanticscholar.org/paper/001c5e9f0b48d96ea6a80c9e2b5757b1ba87da11,,,,semanticscholar.org,2026-09-15T07:29:27.352046Z
1.0,RESEARCH_PAPER,The role of entrepreneurial imaginativeness in enhancing AI-enabled performance: mediating and moderating mechanisms,Muhammad Arshad; Subhan Shahid; Sadia Afzal; A. Ricard,https://www.semanticscholar.org/paper/001c71f1e5cd5c9d62875db51f96401509f0a599,,,2026-04-06T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.352085Z
1.0,RESEARCH_PAPER,Understanding the Evolution of the Concept of Artificial Intelligence in Different Publication Venues,Lian-Jie Xiao; Weiwei Jiang; K. Qin; Ying Ding,https://www.semanticscholar.org/paper/001c8d0cd4ac4dd58dea3bd67245837cfe9e1a45,,,,semanticscholar.org,2026-09-15T07:29:27.352128Z
1.0,RESEARCH_PAPER,Critical Success Factors for Integrating AI Tools into University Curricula for Workforce Readiness,Buhle Yolande Matiwane; Olutoyin Olaitan,https://www.semanticscholar.org/paper/001cc4d99539e16ee5e95c8a34f89a4f7c713f0c,,,2025-08-30T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.352157Z
1.0,RESEARCH_PAPER,Beyond Efficiency: A Systematic Survey of Resource-Efficient Large Language Models,Guangji Bai; Zheng Chai; Chen Ling; Shiyu Wang; Jiaying Lu; Nan Zhang; Tingwei Shi; Ziyang Yu; Mengdan Zhu; Yifei Zhang; Carl Yang; Yue Cheng; Liang Zhao,https://www.semanticscholar.org/paper/001cca7910f507f7f75b8402b826c2dc07afef00,,,2024-01-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.352195Z
1.0,RESEARCH_PAPER,A Comparative Study of Policy Transformation in the Digitalization of Cultural Heritage in China and Russia: From Digital Preservation to Digital Use and Mediatization,Le-Yi Tan,https://www.semanticscholar.org/paper/001d057432c1c7cfe4b5070a6012af040b81728a,,,2026-03-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.352228Z
1.0,RESEARCH_PAPER,Non-invasive Evaluation of Lymphoma Patients Based on Artificial Intelligence and PET/MRI,,https://www.semanticscholar.org/paper/001d0d02c8dfbdf36dd4ab954774c5f6110e7b56,,,2019-11-06T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.352253Z
1.0,RESEARCH_PAPER,Revolutionizing Crop Management: A Smart Approach with WSN and AI Technology,V. R; Atmika Manoj Parey; Vedavrath Rapelli; K. Sarath Chandu; T. Y. Kumar,https://www.semanticscholar.org/paper/001d29f6b9bfaa4d6c2c6874b07529a54e9b9067,,,2023-07-06T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.352287Z
1.0,RESEARCH_PAPER,Spotting Virus From Satellites: Modeling the Circulation of West Nile Virus Through Graph Neural Networks,Lorenzo Bonicelli; A. Porrello; Stefano Vincenzi; C. Ippoliti; F. Iapaolo; A. Conte; S. Calderara,https://www.semanticscholar.org/paper/001d3a973be3e277960937febacc47bb38825fe6,,,2022-09-07T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.352331Z
1.0,RESEARCH_PAPER,The Transformation of Educational Management in the Disruption Era Herman,S. Agama; Islam Negeri Teungku; Dirundeng Meulaboh,https://www.semanticscholar.org/paper/001d619b6997771cc686c707d1246d73239683cb,,,,semanticscholar.org,2026-09-15T07:29:27.352361Z
1.0,RESEARCH_PAPER,Tackling the Challenge of Hands-on Learning from Cognitive Perspective,Yu-Liang Ting; Ya-Ming Tai,https://www.semanticscholar.org/paper/001d6a084f3742df8a76ea8fce99999382ebb14b,,,2019-09-03T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.352388Z
1.0,RESEARCH_PAPER,Detection of Periapical Lesions on Panoramic Radiographs Using Artificial Intelligence,T. Kölüş; M. Akbulut; Melike Güleç,https://www.semanticscholar.org/paper/001d6f235180101f53a44be1bd88087bcd2e7527,,,2025-12-29T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.352417Z
1.0,RESEARCH_PAPER,Artificial intelligence in predicting early-onset adjacent segment degeneration following anterior cervical discectomy and fusion,Samuel S. Rudisill; Alexander L Hornung; J. N. Barajas; Jack J. Bridge; G. M. Mallow; Wylie Y. Lopez; Arash J. Sayari; Philip K. Louie; G. Harada; Y. Tao; H. Wilke; M. Colman; F. Phillips; H. An; D. Samartzis,https://www.semanticscholar.org/paper/001d9dbd98fddf1da4116ae8f147b1450b07589e,,,2022-05-11T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.352454Z
1.0,RESEARCH_PAPER,AUTOMATIC BLOOD SMEAR ANALYSIS WITH ARTIFICIAL INTELLIGENCE AND SMARTPHONES,Hang Yu; S. Jaeger; F. Yang; K. Silamut; R. Maude,https://www.semanticscholar.org/paper/001da70328d2a580c11477f8b8f0341224772f3c,,,,semanticscholar.org,2026-09-15T07:29:27.352486Z
1.0,RESEARCH_PAPER,Automatic image captioning using multi-task learning,Anna Fariha,https://www.semanticscholar.org/paper/001dc49f7f3348841b4086f966bfe4e9dfadf03e,,,,semanticscholar.org,2026-09-15T07:29:27.352516Z
1.0,RESEARCH_PAPER,Fetchmate - Autonomous Indoor Mapping and Object Detection with AI Vision,Sriman Rakshan; Nidish; L. J; G. K; A. S.; Akhil Vm; Gargi Khurana,https://www.semanticscholar.org/paper/001de3bc3905d2ca896a4841ca956d4bb51e0d35,,,2025-12-19T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.352589Z
1.0,RESEARCH_PAPER,Utilization of Resnet in RGB-D Facial Recognition Problems,Xi Xiong,https://www.semanticscholar.org/paper/001de5d50993c8b815bac4fac0f74f640a1c110f,,,2019-11-14T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.352624Z
1.0,RESEARCH_PAPER,Explainable Deep Learning Methods in Medical Image Classification: A Survey,Cristiano Patrício; João C. Neves; Luís F. Teixeira,https://www.semanticscholar.org/paper/001deace2f4b3db4ee6ed0f99873f1bfe852c118,,,2022-05-10T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.352656Z
1.0,RESEARCH_PAPER,Application of Artificial Intelligence in Project Planning to Solve Late and Over-Budgeted Construction Projects,Kundan Rathod; A. Sonawane,https://www.semanticscholar.org/paper/001dfe6dfeed4910a5851f7270f2be849000445d,,,2022-04-07T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.352682Z
1.0,RESEARCH_PAPER,Generative Artiﬁcial Intelligence in Mental Healthcare: An Ethical Evaluation,C. Blease; A. Rodman,https://www.semanticscholar.org/paper/001e093b2125f14b7393860ecb3f0712b49f322d,,,,semanticscholar.org,2026-09-15T07:29:27.352707Z
1.0,RESEARCH_PAPER,Capsid Engineering of Adeno-Associated Viruses for Targeted Gene Therapy in Kidney Diseases,Mohammadreza Ghaffarzadeh-Esfahani; Y. Gheisari,https://www.semanticscholar.org/paper/001e0afdc111ff981680043aa34be6b989635753,,,2026-05-28T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.352736Z
